               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 642,            0.035018,            0.025639,            0.027055,             0.79792,             0.69624,             0.84474,             0.57347,            0.028061,            0.035781,            0.032836,           0.0087308,           0.0087308,           0.0087308
                 643,            0.031775,            0.024723,             0.02771,             0.80033,             0.67213,             0.84628,             0.58397,            0.026725,            0.035914,            0.032555,           0.0087288,           0.0087288,           0.0087288
                 644,            0.030851,            0.024291,            0.029276,             0.74696,             0.70307,             0.82876,             0.56726,            0.028099,            0.034238,            0.032298,           0.0087269,           0.0087269,           0.0087269
                 645,            0.032923,            0.025934,            0.028891,             0.78767,             0.70383,             0.83137,             0.57001,            0.027809,             0.03364,            0.032091,           0.0087249,           0.0087249,           0.0087249
                 646,            0.034403,            0.022167,            0.027073,             0.74567,             0.70508,             0.81381,             0.52624,            0.030963,            0.034389,            0.031961,           0.0087229,           0.0087229,           0.0087229
                 647,            0.033116,            0.025258,             0.02795,             0.72105,             0.73196,             0.84101,             0.54019,            0.028521,            0.034776,            0.031811,           0.0087209,           0.0087209,           0.0087209
                 648,            0.030144,            0.025232,            0.027072,             0.69021,             0.72302,             0.84261,             0.57072,            0.027061,            0.036836,            0.032392,           0.0087189,           0.0087189,           0.0087189
                 649,            0.028917,            0.023188,            0.024928,             0.68968,             0.71679,             0.84093,             0.55984,             0.02954,            0.036911,            0.032122,            0.008717,            0.008717,            0.008717
                 650,            0.035558,            0.024118,            0.028919,              0.7024,             0.71567,              0.8378,             0.55003,            0.029145,            0.037849,            0.032015,            0.008715,            0.008715,            0.008715
                 651,            0.036152,            0.025985,             0.02874,             0.83622,             0.63251,              0.8343,              0.5464,            0.030654,            0.037487,            0.031943,            0.008713,            0.008713,            0.008713
                 652,            0.034257,            0.023503,             0.02723,              0.7503,             0.66474,             0.84189,             0.56014,            0.030774,            0.036375,            0.032458,            0.008711,            0.008711,            0.008711
                 653,            0.035558,            0.025138,            0.026878,             0.79872,             0.64742,             0.83497,              0.5753,            0.027675,            0.037119,             0.03313,            0.008709,            0.008709,            0.008709
                 654,            0.033617,            0.026677,            0.027189,             0.78102,             0.67026,             0.83829,             0.58981,            0.026323,            0.037089,            0.032118,           0.0087071,           0.0087071,           0.0087071
                 655,            0.033973,            0.025352,            0.023959,             0.82615,             0.66111,             0.82266,             0.57958,             0.02769,            0.042019,              0.0325,           0.0087051,           0.0087051,           0.0087051
                 656,            0.032452,            0.026184,            0.028346,             0.80856,             0.65415,             0.84634,             0.55623,            0.026826,            0.037193,            0.032216,           0.0087031,           0.0087031,           0.0087031
                 657,            0.033396,            0.024727,            0.023858,             0.80465,             0.66706,             0.85406,             0.59165,            0.026694,            0.035089,              0.0317,           0.0087011,           0.0087011,           0.0087011
                 658,             0.03239,            0.023921,            0.023758,             0.74712,             0.69214,             0.85734,             0.56647,            0.026783,            0.034235,            0.031333,           0.0086991,           0.0086991,           0.0086991
                 659,            0.030972,            0.022053,            0.025181,             0.84508,             0.65782,             0.84671,             0.58694,            0.027371,            0.033967,            0.031332,           0.0086972,           0.0086972,           0.0086972
                 660,            0.032295,            0.024291,            0.026019,             0.85267,             0.65372,             0.81831,             0.56717,             0.02866,            0.034667,            0.031352,           0.0086952,           0.0086952,           0.0086952
                 661,            0.032519,            0.024582,            0.027469,             0.85085,              0.6521,             0.83416,             0.55219,            0.028384,            0.034326,            0.031334,           0.0086932,           0.0086932,           0.0086932
                 662,             0.03582,            0.022794,            0.026202,             0.80337,             0.64679,             0.82724,             0.53578,            0.029368,            0.035177,            0.031277,           0.0086912,           0.0086912,           0.0086912
                 663,            0.031851,            0.023244,            0.027297,             0.75439,             0.67196,             0.84606,             0.53391,             0.02826,            0.035146,            0.031201,           0.0086892,           0.0086892,           0.0086892
                 664,            0.031417,            0.022103,            0.023601,             0.82777,             0.66666,             0.85198,             0.58183,            0.026495,            0.035577,            0.031687,           0.0086873,           0.0086873,           0.0086873
                 665,            0.031201,            0.024618,            0.026846,             0.80893,             0.69442,             0.85184,             0.58257,            0.026686,            0.035429,            0.031091,           0.0086853,           0.0086853,           0.0086853
                 666,            0.031815,             0.02292,             0.02597,             0.83453,             0.69077,             0.84134,             0.57372,             0.02721,            0.035438,             0.03087,           0.0086833,           0.0086833,           0.0086833
                 667,            0.035161,            0.024488,            0.029657,             0.82563,               0.684,             0.86059,             0.58872,            0.027206,            0.035672,            0.030893,           0.0086813,           0.0086813,           0.0086813
                 668,            0.034105,            0.024899,             0.02774,             0.80722,             0.69926,             0.85273,             0.54097,            0.028987,            0.036592,            0.031157,           0.0086793,           0.0086793,           0.0086793
                 669,             0.03137,            0.024345,            0.026994,             0.77878,              0.7088,             0.85417,             0.57174,            0.027365,            0.036389,            0.031217,           0.0086774,           0.0086774,           0.0086774
                 670,            0.030035,            0.024176,            0.024594,             0.80092,             0.70891,              0.8356,             0.57529,            0.028001,            0.035258,            0.030953,           0.0086754,           0.0086754,           0.0086754
                 671,            0.033296,             0.02405,            0.026069,             0.82202,             0.70968,             0.82886,             0.56344,            0.027269,            0.034772,            0.031037,           0.0086734,           0.0086734,           0.0086734
                 672,            0.035146,            0.024598,            0.024808,             0.84719,             0.69488,             0.85945,             0.57048,            0.026937,            0.034732,            0.031109,           0.0086714,           0.0086714,           0.0086714
                 673,            0.036779,            0.025016,            0.025008,             0.83131,             0.71774,             0.84278,             0.55242,            0.029467,            0.035299,            0.031258,           0.0086694,           0.0086694,           0.0086694
                 674,            0.034832,            0.024603,            0.027046,             0.82761,             0.68943,             0.85108,             0.54933,            0.028989,            0.035233,            0.031249,           0.0086675,           0.0086675,           0.0086675
                 675,            0.031419,            0.022654,             0.02435,             0.82953,             0.71034,             0.85263,             0.57986,            0.026119,            0.035065,            0.031083,           0.0086655,           0.0086655,           0.0086655
                 676,            0.032799,            0.026053,            0.024372,             0.82603,             0.71271,             0.83707,              0.5617,            0.027565,            0.034955,             0.03084,           0.0086635,           0.0086635,           0.0086635
                 677,            0.033002,            0.023136,            0.025265,             0.84417,             0.70971,              0.8393,             0.58846,            0.025644,            0.034865,            0.030762,           0.0086615,           0.0086615,           0.0086615
                 678,            0.034174,            0.021898,            0.023742,             0.81969,              0.6934,             0.83607,             0.54771,            0.029248,            0.037298,            0.030734,           0.0086595,           0.0086595,           0.0086595
                 679,            0.035107,            0.023067,            0.025332,             0.83392,             0.68651,             0.81206,             0.55174,            0.029249,            0.035743,            0.030606,           0.0086576,           0.0086576,           0.0086576
                 680,            0.031748,            0.023521,            0.024935,             0.80877,             0.68941,             0.83657,             0.57807,            0.027203,            0.035699,            0.030351,           0.0086556,           0.0086556,           0.0086556
                 681,            0.031447,            0.021803,            0.021648,             0.82484,             0.68424,             0.81546,             0.56982,            0.027983,            0.037446,             0.03047,           0.0086536,           0.0086536,           0.0086536
                 682,            0.033329,            0.026516,            0.025529,             0.82457,             0.70011,             0.82012,             0.58384,            0.028172,            0.036847,            0.030585,           0.0086516,           0.0086516,           0.0086516
                 683,            0.037262,            0.023364,             0.02456,             0.81119,             0.70219,             0.82621,             0.58213,            0.030443,            0.037547,            0.030579,           0.0086496,           0.0086496,           0.0086496
                 684,             0.03348,              0.0223,            0.025892,             0.81899,             0.70845,             0.84823,             0.59711,            0.029721,            0.037373,            0.030499,           0.0086477,           0.0086477,           0.0086477
                 685,            0.031318,            0.023178,            0.024889,             0.82772,             0.70965,             0.83981,             0.57373,            0.027962,            0.037923,            0.030421,           0.0086457,           0.0086457,           0.0086457
                 686,             0.03208,            0.024471,            0.025743,             0.82042,             0.70615,             0.82637,             0.55401,            0.027925,            0.038383,            0.030091,           0.0086437,           0.0086437,           0.0086437
                 687,            0.032344,            0.023079,            0.025893,             0.77102,             0.69427,              0.8152,             0.54831,            0.027523,            0.040086,            0.030255,           0.0086417,           0.0086417,           0.0086417
                 688,            0.031894,            0.024931,            0.024304,             0.81837,             0.68683,             0.81608,             0.56198,            0.026348,            0.038087,            0.030146,           0.0086397,           0.0086397,           0.0086397
                 689,              0.0345,            0.025327,            0.027782,             0.84642,             0.69671,             0.83457,             0.53971,             0.02898,            0.037328,            0.029905,           0.0086378,           0.0086378,           0.0086378
                 690,            0.034024,            0.026173,            0.027487,             0.83546,              0.6877,             0.82897,             0.57727,            0.027574,            0.037922,            0.029874,           0.0086358,           0.0086358,           0.0086358
                 691,            0.031668,            0.022463,            0.025317,             0.84637,             0.66764,             0.82628,             0.57347,            0.027317,            0.038985,            0.030349,           0.0086338,           0.0086338,           0.0086338
                 692,            0.031296,            0.024294,            0.024579,             0.82839,             0.66473,             0.82768,             0.56918,            0.029322,            0.036475,            0.029945,           0.0086318,           0.0086318,           0.0086318
                 693,            0.033826,            0.024291,            0.026592,             0.82966,             0.68112,             0.84644,             0.52611,            0.031014,            0.037007,            0.029874,           0.0086298,           0.0086298,           0.0086298
                 694,            0.037221,            0.022939,            0.024688,             0.76755,             0.68557,             0.83337,             0.53137,            0.031929,            0.038187,            0.029783,           0.0086279,           0.0086279,           0.0086279
                 695,            0.033512,            0.024898,            0.024967,             0.61728,             0.74885,             0.81781,             0.55509,            0.030626,            0.038135,            0.030121,           0.0086259,           0.0086259,           0.0086259
                 696,            0.030764,            0.025325,            0.026169,             0.78219,             0.68546,             0.84664,             0.59145,            0.027352,            0.036611,            0.029731,           0.0086239,           0.0086239,           0.0086239
                 697,             0.03168,             0.02656,            0.025857,             0.84466,             0.70452,             0.86095,             0.60899,            0.025042,             0.03575,            0.029299,           0.0086219,           0.0086219,           0.0086219
                 698,            0.032225,            0.026137,            0.026086,              0.8378,              0.7011,             0.84863,             0.59086,            0.025944,            0.036113,            0.029374,           0.0086199,           0.0086199,           0.0086199
                 699,            0.035959,            0.023079,            0.024393,             0.80878,             0.68846,             0.84248,             0.56544,            0.027574,            0.036715,             0.02966,            0.008618,            0.008618,            0.008618
                 700,            0.034147,            0.024115,            0.027086,             0.80633,             0.68821,              0.8385,             0.54605,            0.029524,            0.037322,            0.029347,            0.008616,            0.008616,            0.008616
                 701,            0.032709,            0.024163,            0.023639,             0.79532,             0.68881,             0.83651,             0.56175,            0.027405,            0.038175,             0.02946,            0.008614,            0.008614,            0.008614
                 702,            0.031073,            0.023775,            0.023558,             0.80974,             0.67374,             0.81877,             0.56396,            0.027354,            0.039461,            0.029577,            0.008612,            0.008612,            0.008612
                 703,            0.032479,            0.022438,             0.02247,             0.83888,             0.67195,             0.82425,             0.57082,            0.026638,            0.042832,            0.029698,             0.00861,             0.00861,             0.00861
                 704,            0.032294,            0.021171,            0.023589,             0.80079,             0.67552,             0.80377,             0.54493,            0.027171,            0.042501,            0.030012,           0.0086081,           0.0086081,           0.0086081
                 705,            0.034786,             0.02336,            0.025001,             0.78986,             0.67913,             0.82377,             0.56535,            0.027922,            0.041526,            0.029654,           0.0086061,           0.0086061,           0.0086061
                 706,             0.03188,            0.023501,            0.024962,             0.81628,             0.65489,              0.8135,             0.54621,              0.0272,            0.040358,             0.02905,           0.0086041,           0.0086041,           0.0086041
                 707,            0.031548,            0.022901,            0.024158,              0.8312,             0.66818,             0.82119,             0.55124,            0.026728,            0.041471,            0.028844,           0.0086021,           0.0086021,           0.0086021
                 708,            0.028342,            0.023366,            0.022373,             0.82246,             0.68132,              0.8273,             0.60437,            0.026553,            0.038481,            0.028796,           0.0086001,           0.0086001,           0.0086001
                 709,            0.032178,            0.022722,            0.023819,             0.82708,             0.68482,             0.83347,             0.59294,            0.026343,            0.038199,            0.028711,           0.0085982,           0.0085982,           0.0085982
                 710,            0.034478,            0.026509,             0.02444,             0.83835,             0.66751,             0.82414,             0.58484,            0.027825,            0.039958,            0.028874,           0.0085962,           0.0085962,           0.0085962
                 711,            0.031401,            0.022106,            0.023645,             0.82079,             0.67786,             0.82393,             0.59197,            0.026581,            0.038487,            0.029021,           0.0085942,           0.0085942,           0.0085942
                 712,            0.028995,            0.027252,            0.025725,             0.84064,             0.68756,             0.84245,             0.63209,            0.025446,            0.035316,            0.028856,           0.0085922,           0.0085922,           0.0085922
                 713,            0.030304,            0.024474,            0.025138,             0.84405,             0.68485,             0.83482,             0.58838,             0.02713,            0.036071,            0.028694,           0.0085902,           0.0085902,           0.0085902
                 714,            0.033824,            0.023166,            0.023961,             0.83419,             0.68946,              0.8462,             0.59026,            0.028427,             0.03721,            0.028687,           0.0085883,           0.0085883,           0.0085883
                 715,            0.036472,            0.024543,            0.021747,             0.79378,             0.67912,             0.83822,             0.54857,             0.03256,            0.038257,             0.02884,           0.0085863,           0.0085863,           0.0085863
                 716,            0.033817,            0.023289,              0.0253,             0.83448,             0.65973,             0.84733,             0.55004,            0.030994,             0.03838,            0.029168,           0.0085843,           0.0085843,           0.0085843
                 717,            0.031792,            0.023574,            0.023369,             0.65162,              0.7916,             0.84441,             0.56485,            0.028696,            0.037565,            0.028852,           0.0085823,           0.0085823,           0.0085823
                 718,            0.030473,            0.023604,             0.02237,              0.6691,             0.77575,             0.84635,             0.59354,            0.026313,             0.03741,            0.028836,           0.0085803,           0.0085803,           0.0085803
                 719,            0.031091,            0.022172,             0.02456,             0.68087,             0.76157,             0.83575,             0.58221,            0.026028,            0.035833,             0.02835,           0.0085784,           0.0085784,           0.0085784
                 720,            0.032003,            0.023062,            0.023825,             0.84802,              0.6499,             0.84194,             0.54961,            0.027489,            0.036107,            0.028377,           0.0085764,           0.0085764,           0.0085764
                 721,            0.035608,             0.02253,            0.024277,             0.76251,             0.69691,             0.84759,             0.55051,            0.028047,            0.036309,            0.028274,           0.0085744,           0.0085744,           0.0085744
                 722,            0.031552,            0.023519,            0.022379,             0.78291,             0.68767,             0.84494,             0.56788,             0.02731,            0.036549,            0.028365,           0.0085724,           0.0085724,           0.0085724
                 723,            0.031462,            0.022469,            0.024297,             0.76779,             0.68786,             0.84783,             0.57942,            0.028335,            0.036244,            0.028175,           0.0085704,           0.0085704,           0.0085704
                 724,            0.031208,            0.024362,            0.023962,             0.69989,             0.74493,             0.84394,             0.60326,            0.027012,            0.035996,            0.028346,           0.0085685,           0.0085685,           0.0085685
                 725,            0.031893,            0.022804,            0.023956,             0.79526,             0.67962,             0.83814,             0.57797,            0.027934,            0.036624,            0.028624,           0.0085665,           0.0085665,           0.0085665
                 726,            0.035968,            0.023731,            0.023745,             0.66963,             0.76382,              0.8457,             0.57269,            0.029943,            0.036731,            0.028603,           0.0085645,           0.0085645,           0.0085645
                 727,            0.033284,            0.024084,            0.022044,              0.7372,             0.75398,             0.84224,             0.56999,            0.028027,            0.037198,            0.028332,           0.0085625,           0.0085625,           0.0085625
                 728,            0.032193,            0.021015,            0.022698,             0.73634,             0.75337,             0.82615,             0.58388,             0.02542,            0.038035,            0.028089,           0.0085605,           0.0085605,           0.0085605
                 729,            0.030986,            0.025016,            0.025033,             0.73561,             0.75055,             0.83693,             0.60392,            0.026122,            0.037591,            0.027838,           0.0085586,           0.0085586,           0.0085586
                 730,            0.032335,             0.02343,            0.023615,              0.7249,             0.74534,             0.83771,             0.58334,            0.025232,            0.037825,            0.027743,           0.0085566,           0.0085566,           0.0085566
                 731,            0.035427,            0.023825,              0.0249,             0.76515,             0.70729,             0.82909,             0.55231,            0.028672,            0.039066,            0.027658,           0.0085546,           0.0085546,           0.0085546
                 732,            0.033468,            0.023961,            0.025348,             0.79358,             0.70401,             0.82711,             0.56553,            0.027563,            0.039474,             0.02767,           0.0085526,           0.0085526,           0.0085526
                 733,            0.030875,            0.023934,            0.022845,             0.81267,              0.7082,             0.82902,             0.57872,            0.026672,            0.038337,            0.027843,           0.0085506,           0.0085506,           0.0085506
                 734,            0.028979,            0.022648,             0.02419,             0.73856,              0.7174,             0.82626,             0.56333,            0.026581,            0.036796,            0.028262,           0.0085487,           0.0085487,           0.0085487
                 735,            0.030497,            0.023426,            0.021399,             0.77254,             0.69475,              0.8285,             0.56482,            0.026086,            0.037426,            0.027835,           0.0085467,           0.0085467,           0.0085467
                 736,            0.031738,             0.02435,            0.022623,             0.76043,             0.70962,             0.82075,             0.57201,            0.026529,            0.038398,            0.027878,           0.0085447,           0.0085447,           0.0085447
                 737,            0.030978,            0.024003,            0.021644,              0.8041,             0.66934,             0.82503,             0.55326,            0.028261,            0.038504,            0.027709,           0.0085427,           0.0085427,           0.0085427
                 738,            0.030628,            0.020201,            0.020136,             0.68901,             0.72197,             0.83089,             0.56098,            0.027312,            0.037397,            0.027637,           0.0085407,           0.0085407,           0.0085407
                 739,            0.030434,             0.02329,            0.022139,             0.76967,              0.6979,             0.83018,             0.57221,            0.026322,            0.038118,            0.027661,           0.0085388,           0.0085388,           0.0085388
                 740,            0.031272,            0.023699,            0.024135,             0.77807,             0.71602,             0.82391,             0.56513,            0.026925,             0.03549,            0.027339,           0.0085368,           0.0085368,           0.0085368
                 741,            0.034273,            0.024436,            0.025298,             0.74026,             0.73195,             0.84378,             0.59035,            0.025979,            0.034974,            0.027222,           0.0085348,           0.0085348,           0.0085348
                 742,            0.035601,            0.024029,            0.022465,             0.69758,             0.75423,             0.82662,             0.56391,            0.027445,            0.034986,            0.027406,           0.0085328,           0.0085328,           0.0085328
                 743,            0.034707,            0.023504,            0.023571,             0.69463,              0.7501,             0.81885,             0.55789,            0.027475,            0.035609,             0.02776,           0.0085308,           0.0085308,           0.0085308
                 744,            0.030597,             0.02312,            0.024625,             0.66506,             0.75562,             0.81676,             0.59926,            0.025583,             0.03658,            0.027885,           0.0085289,           0.0085289,           0.0085289
                 745,            0.031978,            0.022746,            0.022529,             0.64787,             0.76664,             0.82601,              0.6044,            0.027521,              0.0372,             0.02765,           0.0085269,           0.0085269,           0.0085269
                 746,            0.032631,            0.025562,            0.023516,              0.6582,             0.77647,             0.82976,             0.59069,            0.027705,            0.037313,            0.027545,           0.0085249,           0.0085249,           0.0085249
                 747,            0.034535,            0.023353,            0.022757,             0.63577,             0.76897,             0.82271,             0.55208,            0.029662,            0.037246,            0.027457,           0.0085229,           0.0085229,           0.0085229
                 748,            0.034403,            0.023603,            0.024542,               0.653,              0.7509,             0.83161,             0.53477,            0.030729,            0.037444,            0.027409,           0.0085209,           0.0085209,           0.0085209
                 749,            0.032017,            0.021891,             0.02134,             0.67448,             0.76315,             0.83852,             0.57917,            0.028737,            0.035639,            0.027238,            0.008519,            0.008519,            0.008519
                 750,            0.031229,            0.020837,            0.021697,             0.67663,             0.77835,             0.84278,             0.59059,            0.027945,            0.034325,            0.027038,            0.008517,            0.008517,            0.008517
                 751,            0.032078,            0.022045,            0.022208,             0.84883,             0.68648,             0.84857,             0.60664,            0.025661,            0.034541,            0.027007,            0.008515,            0.008515,            0.008515
                 752,            0.034473,            0.024344,            0.023815,             0.85831,             0.68773,             0.85439,             0.58829,            0.025771,             0.03439,            0.026946,            0.008513,            0.008513,            0.008513
                 753,            0.034652,            0.023162,            0.024163,             0.85091,             0.68806,             0.84976,             0.58421,            0.025658,            0.035176,            0.027238,            0.008511,            0.008511,            0.008511
                 754,            0.033346,            0.023123,             0.02339,             0.73621,              0.7224,             0.84114,             0.56198,             0.02658,             0.03619,            0.027577,           0.0085091,           0.0085091,           0.0085091
                 755,            0.031139,            0.025453,            0.024001,             0.83487,             0.68495,             0.83348,             0.58086,            0.026007,            0.037446,            0.027872,           0.0085071,           0.0085071,           0.0085071
                 756,            0.029327,            0.023748,            0.022723,             0.81076,             0.67581,             0.81687,             0.55257,            0.026448,            0.038454,            0.027908,           0.0085051,           0.0085051,           0.0085051
                 757,            0.031467,             0.02206,            0.024262,             0.84617,               0.675,             0.82388,             0.58566,            0.025799,            0.038805,            0.027861,           0.0085031,           0.0085031,           0.0085031
                 758,            0.033699,            0.022099,            0.023774,             0.77803,             0.72651,              0.8325,             0.55978,            0.027702,            0.038397,            0.027247,           0.0085011,           0.0085011,           0.0085011
                 759,            0.031934,            0.022785,            0.022283,             0.81347,             0.71656,             0.83904,             0.59632,            0.026604,            0.037514,            0.026695,           0.0084992,           0.0084992,           0.0084992
                 760,            0.030718,            0.021868,             0.02092,              0.7986,             0.71601,             0.84358,             0.57823,            0.026175,            0.037272,            0.026464,           0.0084972,           0.0084972,           0.0084972
                 761,            0.032284,            0.024968,            0.021846,             0.78219,             0.72546,             0.84628,              0.5697,            0.027683,            0.037468,            0.026748,           0.0084952,           0.0084952,           0.0084952
                 762,            0.032128,            0.022766,            0.023262,             0.79693,             0.72572,             0.85949,             0.59873,            0.027168,            0.036879,            0.026627,           0.0084932,           0.0084932,           0.0084932
                 763,            0.032565,            0.023295,            0.022164,             0.81487,             0.73592,             0.85992,             0.60457,            0.027095,            0.037296,            0.026705,           0.0084912,           0.0084912,           0.0084912
                 764,             0.03335,            0.023988,            0.023176,             0.83262,             0.73555,             0.85809,             0.60637,            0.026663,            0.037405,            0.026736,           0.0084893,           0.0084893,           0.0084893
                 765,            0.030644,             0.02416,            0.021869,             0.81588,             0.74071,             0.85559,             0.61242,            0.025746,             0.03649,            0.026856,           0.0084873,           0.0084873,           0.0084873
                 766,            0.028932,            0.024988,            0.024322,             0.81977,             0.73642,              0.8562,             0.60093,            0.026262,            0.035397,            0.026647,           0.0084853,           0.0084853,           0.0084853
                 767,            0.030933,            0.022073,            0.021326,             0.74992,             0.73658,             0.84455,             0.59548,            0.027138,            0.036436,            0.026806,           0.0084833,           0.0084833,           0.0084833
                 768,            0.031255,            0.021536,            0.020394,             0.85818,             0.68543,             0.84226,             0.58038,            0.027503,             0.03633,            0.026392,           0.0084813,           0.0084813,           0.0084813
                 769,            0.035244,            0.024493,            0.021454,             0.86029,              0.6865,             0.84272,             0.59551,            0.026559,            0.036277,            0.026138,           0.0084794,           0.0084794,           0.0084794
                 770,            0.033052,            0.024352,            0.021187,             0.73275,             0.72201,             0.82964,             0.57493,            0.026802,            0.036656,            0.026289,           0.0084774,           0.0084774,           0.0084774
                 771,            0.031439,            0.021044,            0.023818,             0.74218,             0.72806,             0.82294,             0.59079,            0.026988,            0.037497,            0.026182,           0.0084754,           0.0084754,           0.0084754
                 772,            0.030463,            0.023576,            0.022525,             0.72452,             0.76607,             0.83914,             0.56693,            0.028107,            0.038172,            0.025863,           0.0084734,           0.0084734,           0.0084734
                 773,            0.032449,            0.021908,            0.020553,             0.65186,             0.77906,             0.84543,             0.57893,            0.027382,            0.037401,            0.025814,           0.0084714,           0.0084714,           0.0084714
                 774,            0.034101,            0.022888,            0.020378,             0.80483,             0.73227,             0.84199,             0.58982,            0.029089,            0.038034,             0.02589,           0.0084695,           0.0084695,           0.0084695
                 775,            0.032484,             0.02348,            0.024677,             0.81634,             0.72167,             0.84476,             0.58895,            0.027641,            0.037974,            0.026195,           0.0084675,           0.0084675,           0.0084675
                 776,            0.030864,            0.022902,             0.02235,             0.79565,              0.7425,             0.84537,             0.55922,            0.027248,            0.037868,            0.026165,           0.0084655,           0.0084655,           0.0084655
                 777,            0.029374,            0.024156,            0.022328,             0.82098,             0.74106,             0.85087,             0.60221,            0.025479,            0.036447,            0.026108,           0.0084635,           0.0084635,           0.0084635
                 778,            0.031458,             0.02243,            0.019632,              0.8256,             0.73254,             0.85132,             0.58675,            0.025478,            0.036322,             0.02622,           0.0084615,           0.0084615,           0.0084615
                 779,             0.03591,            0.022094,            0.019372,             0.80971,             0.71802,             0.84351,             0.57351,            0.027999,            0.036596,            0.026394,           0.0084596,           0.0084596,           0.0084596
                 780,            0.034023,            0.020851,            0.021967,             0.78111,             0.72337,             0.83851,              0.5576,            0.028328,            0.036632,            0.026283,           0.0084576,           0.0084576,           0.0084576
                 781,            0.031996,            0.023635,            0.022657,             0.79953,             0.72363,             0.84088,             0.57808,            0.026799,            0.036079,            0.026262,           0.0084556,           0.0084556,           0.0084556
                 782,            0.030611,            0.022509,            0.021132,             0.72266,             0.74112,             0.82704,             0.55319,            0.026761,            0.036577,            0.026569,           0.0084536,           0.0084536,           0.0084536
                 783,            0.032908,            0.023162,            0.020013,             0.74352,             0.72728,             0.83041,             0.54845,            0.027541,             0.03705,            0.026028,           0.0084516,           0.0084516,           0.0084516
                 784,            0.032327,             0.02237,            0.022592,             0.76628,             0.72241,             0.82874,             0.58035,            0.026719,            0.037619,            0.025972,           0.0084497,           0.0084497,           0.0084497
                 785,            0.032276,            0.022509,            0.021845,              0.7923,             0.71469,              0.8187,               0.556,            0.027548,            0.039301,            0.026036,           0.0084477,           0.0084477,           0.0084477
                 786,            0.032169,            0.025468,            0.021085,             0.71116,              0.7471,             0.82041,             0.57216,            0.027973,            0.040241,            0.026086,           0.0084457,           0.0084457,           0.0084457
                 787,            0.030032,            0.021205,            0.023659,             0.73395,             0.73851,              0.8271,             0.56124,            0.028678,            0.038922,            0.025938,           0.0084437,           0.0084437,           0.0084437
                 788,            0.033722,             0.02354,             0.02048,             0.74096,             0.75166,             0.83183,             0.59523,            0.027381,             0.03847,            0.025621,           0.0084417,           0.0084417,           0.0084417
                 789,            0.031879,             0.02215,            0.022197,             0.73494,             0.75844,              0.8331,             0.57575,            0.027391,            0.038425,             0.02553,           0.0084398,           0.0084398,           0.0084398
                 790,            0.035123,            0.024717,            0.022598,             0.72866,             0.76652,             0.84755,             0.58562,               0.028,            0.036813,            0.025315,           0.0084378,           0.0084378,           0.0084378
                 791,            0.033006,            0.022626,            0.022501,             0.69956,             0.81792,             0.85356,             0.57571,            0.028381,            0.035749,            0.025393,           0.0084358,           0.0084358,           0.0084358
                 792,            0.033381,            0.023469,            0.023228,             0.71958,             0.78193,             0.85336,             0.61153,            0.026008,            0.035592,            0.025532,           0.0084338,           0.0084338,           0.0084338
                 793,            0.031594,             0.02575,            0.022589,             0.74227,             0.76632,             0.85045,             0.60815,            0.027382,            0.036777,            0.025615,           0.0084318,           0.0084318,           0.0084318
                 794,            0.032974,             0.02334,            0.020924,             0.73823,             0.76094,             0.84744,             0.57682,            0.027369,             0.03663,            0.025727,           0.0084299,           0.0084299,           0.0084299
                 795,            0.036512,            0.021418,            0.020557,             0.71436,             0.75676,             0.83979,             0.54593,            0.031117,             0.03759,            0.026007,           0.0084279,           0.0084279,           0.0084279
